TrialConfig.ScenePerlinSurfaceConfig.ContainerConfig.MovementSpeed,TrialConfig.MetaConfig.Condition.Scene.View.Heading,TrialConfig.MetaConfig.Condition.Target.SurfaceOffset,TrialConfig.MetaConfig.StimulusLevel.BiasPercentage,TrialResponse.AgainstResponseProbability.mean,TrialResponse.AgainstResponseProbability.sem,TrialResponse.AgainstResponseProbability.count
1.0,-15.0,4.7,40,0.972972972972973,0.018979645491264414,74
1.0,-15.0,4.7,80,0.9864864864864865,0.013513513513513513,74
1.0,-15.0,4.7,120,0.9863013698630136,0.0136986301369863,73
1.0,-15.0,4.7,160,0.972972972972973,0.018979645491264414,74
1.0,-15.0,4.7,200,0.972972972972973,0.018979645491264414,74
1.0,-5.0,1.23,-200,0.08108108108108109,0.03194750389456442,74
1.0,-5.0,1.23,-160,0.13513513513513514,0.04001260595662732,74
1.0,-5.0,1.23,-120,0.2702702702702703,0.051977899845083705,74
1.0,-5.0,1.23,-80,0.44594594594594594,0.05817759292339764,74
1.0,-5.0,1.23,-40,0.7567567567567568,0.050215421942053966,74
1.0,-5.0,1.23,0,0.8513513513513513,0.04163642831779318,74
1.0,-5.0,1.23,40,0.8493150684931506,0.0421602404397703,73
1.0,-5.0,1.23,80,0.9315068493150684,0.029768047512340856,73
1.0,-5.0,1.23,120,0.9452054794520548,0.02682041124308386,73
1.0,-5.0,1.23,160,0.918918918918919,0.03194750389456442,74
1.0,-5.0,1.23,200,0.9863013698630136,0.0136986301369863,73
1.0,5.0,1.23,-200,0.13513513513513514,0.04001260595662731,74
1.0,5.0,1.23,-160,0.14864864864864866,0.041636428317793184,74
1.0,5.0,1.23,-120,0.273972602739726,0.05256102480922984,73
1.0,5.0,1.23,-80,0.547945205479452,0.058654030039566804,73
1.0,5.0,1.23,-40,0.7432432432432432,0.05112872883765945,74
1.0,5.0,1.23,0,0.8378378378378378,0.04314130895904042,74
1.0,5.0,1.23,40,0.7945205479452054,0.04761793062697308,73
1.0,5.0,1.23,80,0.8904109589041096,0.03681396232099795,73
1.0,5.0,1.23,120,0.9594594594594594,0.023083233882679525,74
1.0,5.0,1.23,160,0.9459459459459459,0.026465851167214387,74
1.0,5.0,1.23,200,0.9459459459459459,0.026465851167214387,74
1.0,15.0,0.03,-200,0.02702702702702703,0.018979645491264414,74
1.0,15.0,0.03,-160,0.05555555555555555,0.02718458961821629,72
1.0,15.0,0.03,-120,0.1506849315068493,0.04216024043977029,73
1.0,15.0,0.03,-80,0.3150684931506849,0.05474693519763379,73
1.0,15.0,0.03,-40,0.5753424657534246,0.05825274348024235,73
1.0,15.0,0.03,0,0.8648648648648649,0.04001260595662732,74
1.0,15.0,0.03,40,0.8918918918918919,0.03634325417788382,74
